Document,GBWP (kHz),sent,p
LINEARTECHNOLOGYANALOGDEVICES_LT1636IS8PBF,100.0,361,0.08603141
LINEARTECHNOLOGYANALOGDEVICES_LT1636IS8PBF,110.0,244,0.030474355
LINEARTECHNOLOGYANALOGDEVICES_LT1636IS8PBF,110.0,360,0.035331413
LINEARTECHNOLOGYANALOGDEVICES_LT1636IS8PBF,110.0,522,0.26359656
LINEARTECHNOLOGYANALOGDEVICES_LT1636IS8PBF,125.0,359,0.33398733
LINEARTECHNOLOGYANALOGDEVICES_LT1636IS8PBF,125.0,640,0.14093018
LINEARTECHNOLOGYANALOGDEVICES_LT1636IS8PBF,2.0,350,0.0015351598
LINEARTECHNOLOGYANALOGDEVICES_LT1636IS8PBF,200.0,244,0.032540273
LINEARTECHNOLOGYANALOGDEVICES_LT1636IS8PBF,200.0,522,0.3741713
LINEARTECHNOLOGYANALOGDEVICES_LT1636IS8PBF,220.0,362,0.37618616
LINEARTECHNOLOGYANALOGDEVICES_LT1636IS8PBF,220.0,640,0.15011558
LINEARTECHNOLOGYANALOGDEVICES_LT1636IS8PBF,5.0,238,0.012450907
LINEARTECHNOLOGYANALOGDEVICES_LT1636IS8PBF,5.0,511,0.003194036
LINEARTECHNOLOGYANALOGDEVICES_LT1636IS8PBF,60.0,523,0.032611985
LINEARTECHNOLOGYANALOGDEVICES_LT1636IS8PBF,7.0,249,0.00013533329
LINEARTECHNOLOGYANALOGDEVICES_LT1636IS8PBF,75.0,641,0.022035018
LINEARTECHNOLOGYANALOGDEVICES_LT1636IS8PBF,90.0,246,0.02433148
LINEARTECHNOLOGYANALOGDEVICES_LT1637HS8PBF,0.1,585,7.250904e-05
LINEARTECHNOLOGYANALOGDEVICES_LT1637HS8PBF,0.1,712,5.1546664e-05
LINEARTECHNOLOGYANALOGDEVICES_LT1637HS8PBF,0.35,279,0.00020874751
LINEARTECHNOLOGYANALOGDEVICES_LT1637HS8PBF,0.35,586,0.000104516854
LINEARTECHNOLOGYANALOGDEVICES_LT1637HS8PBF,0.4,426,2.5746642e-05
LINEARTECHNOLOGYANALOGDEVICES_LT1637HS8PBF,0.4,712,3.40705e-05
LINEARTECHNOLOGYANALOGDEVICES_LT1637HS8PBF,3.0,250,0.002160988
LINEARTECHNOLOGYANALOGDEVICES_LT1637HS8PBF,3.0,407,0.00119385
LINEARTECHNOLOGYANALOGDEVICES_LT1637HS8PBF,35.0,402,0.0005818956
LINEARTECHNOLOGYANALOGDEVICES_LT1637HS8PBF,350.0,577,0.0059569445
LINEARTECHNOLOGYANALOGDEVICES_LT1637HS8PBF,400.0,704,0.018838437
LINEARTECHNOLOGYANALOGDEVICES_LT1637HS8PBF,5.0,258,0.009269852
LINEARTECHNOLOGYANALOGDEVICES_LT1637HS8PBF,5.0,565,0.0004114372
LINEARTECHNOLOGYANALOGDEVICES_LT1637HS8PBF,500.0,266,0.012243569
LINEARTECHNOLOGYANALOGDEVICES_LT1637HS8PBF,550.0,265,0.011023781
LINEARTECHNOLOGYANALOGDEVICES_LT1637HS8PBF,600.0,418,0.012005529
LINEARTECHNOLOGYANALOGDEVICES_LT1637HS8PBF,650.0,264,0.023955055
LINEARTECHNOLOGYANALOGDEVICES_LT1637HS8PBF,650.0,417,0.010081993
LINEARTECHNOLOGYANALOGDEVICES_LT1637HS8PBF,650.0,576,0.06576755
LINEARTECHNOLOGYANALOGDEVICES_LT1637HS8PBF,7.0,270,0.0001310268
LINEARTECHNOLOGYANALOGDEVICES_LT1637HS8PBF,750.0,416,0.060398933
LINEARTECHNOLOGYANALOGDEVICES_LT1637HS8PBF,750.0,703,0.13305354
LINEARTECHNOLOGYANALOGDEVICES_LT1637HS8PBF,9.0,255,0.00071751466
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,0.1,720,0.00012347978
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,0.1,814,0.00031985855
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,0.18,592,0.00010159621
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,0.2,591,0.00014811671
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,0.21,719,0.00011383176
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,0.38,433,0.00018026882
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,0.38,721,0.00033470363
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,0.4,591,0.00010448896
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,0.4,814,0.00023362563
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,100.0,568,0.00087701104
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,170.0,409,0.0053281607
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,170.0,703,0.008387078
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,18.0,698,0.0017980908
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,205.0,573,0.0019713205
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,205.0,797,0.008706692
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,230.0,410,0.007974599
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,230.0,704,0.0038842072
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,275.0,411,0.0054455833
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,280.0,573,0.0032461209
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,280.0,798,0.004578582
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,350.0,574,0.0048754704
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,350.0,712,0.025745913
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,400.0,806,0.106661774
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,450.0,705,0.0026733086
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,5.0,414,0.0126812905
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,5.0,708,0.009327326
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,500.0,421,0.040162727
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,550.0,420,0.0368683
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,550.0,799,0.00422839
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,6.0,407,0.0015133057
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,6.0,701,0.001616813
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,600.0,584,0.04471035
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,650.0,419,0.07773322
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,650.0,583,0.037746992
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,650.0,711,0.04010696
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,7.0,425,5.2386284e-05
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,7.0,716,6.387773e-05
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,750.0,582,0.19420187
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,750.0,805,0.4142699
LINEARTECHNOLOGYANALOGDEVICES_LT1638CDDPBF,90.0,568,0.00014375812
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,1000.0,453,0.0011690252
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,11000.0,427,0.053784527
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,1200.0,421,0.0009907014
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,1200.0,692,0.00091502944
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,13000.0,413,0.00010792105
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,1500.0,420,0.0007085067
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,1500.0,691,0.00065437506
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,1700.0,419,0.0005849481
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,1700.0,690,0.0005572198
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,17000.0,407,0.0028962905
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,18000.0,406,0.0027358842
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,18000.0,678,0.0022250991
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,2000.0,424,0.003310907
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,2000.0,695,0.0057106703
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,20000.0,405,0.0020193271
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,20000.0,677,0.0011363795
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,2100.0,444,0.001907948
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,2300.0,423,0.0029277185
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,2300.0,694,0.005051153
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,2500.0,422,0.0026412758
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,2500.0,693,0.004700466
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,25000.0,410,0.0111405505
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,25000.0,676,0.0019570375
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,27000.0,409,0.010768757
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,28000.0,681,0.012648373
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,29000.0,408,0.013262869
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,3000.0,387,0.0009037524
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,3000.0,671,0.0012584553
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,30000.0,680,0.0082733
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,3500.0,445,0.0018521255
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,35000.0,679,0.016999645
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,3700.0,435,0.15880235
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,3700.0,706,0.118807256
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,3800.0,434,0.14447881
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,3800.0,705,0.10762959
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,4500.0,433,0.35589173
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,4500.0,704,0.6848176
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,5800.0,438,0.46402097
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,5800.0,709,0.53650624
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,6200.0,437,0.4309408
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,6200.0,708,0.5031092
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,7200.0,436,0.7086809
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,7200.0,707,0.9471142
LINEARTECHNOLOGYANALOGDEVICES_LT1677IS8PBF,80000.0,452,0.0010806523
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,1000.0,408,0.0004890705
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,100000.0,407,0.0013377302
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,11000.0,389,0.10312489
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,12500.0,393,0.041940313
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,12500.0,673,0.06690444
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,13000.0,375,0.00018731545
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,13000.0,392,0.16803162
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,13000.0,672,0.658311
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,1400.0,399,0.0009152317
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,14000.0,370,0.002615491
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,15000.0,650,0.0012159987
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,18000.0,369,0.0042012106
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,19000.0,393,0.07096126
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,19000.0,673,0.10869291
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,20000.0,392,0.11577285
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,20000.0,649,0.0014317645
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,20000.0,672,0.5075751
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,2400.0,400,0.0009268276
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,25000.0,372,0.0072922865
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,2700.0,684,0.0008834464
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,28000.0,652,0.0051535764
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,29000.0,371,0.00978931
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,3000.0,359,0.0021512508
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,3000.0,383,0.0011706549
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,3000.0,647,0.0010495726
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,3000.0,663,0.0012476981
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,3500.0,382,0.00051130913
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,3500.0,662,0.0005449831
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,35000.0,651,0.007826753
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,3900.0,685,0.001118102
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,4000.0,381,0.00036033915
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,4000.0,661,0.0003961394
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,5500.0,386,0.0015945581
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,5500.0,666,0.0020666863
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,5800.0,385,0.0015304236
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,5800.0,665,0.0019835993
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,6000.0,384,0.0013999363
LINEARTECHNOLOGYANALOGDEVICES_LT1679ISTRPBF,6000.0,664,0.0018714614
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,10000.0,437,0.024216827
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,10000.0,642,0.030224243
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,10000.0,820,0.0038093624
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,10000.0,829,0.030264074
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,100000.0,555,0.24346194
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,100000.0,645,0.14445275
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,11000.0,633,0.0014977069
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,112000.0,304,0.0016348322
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,115000.0,296,0.1449735
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,115000.0,439,0.15462719
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,16000.0,449,0.0015387366
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,180000.0,440,0.15789394
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,20000.0,826,0.00024861167
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,200000.0,297,0.25932503
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,22000.0,423,0.00431394
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,25000.0,729,0.0022332252
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,25000.0,735,0.00037047482
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,30000.0,543,0.00096525275
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,30000.0,639,0.00014518735
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,35000.0,280,0.0013130977
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,35000.0,549,0.00025456602
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,3700.0,291,0.010480602
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,40000.0,429,0.0006124019
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,45000.0,286,0.00027169468
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,5000.0,445,0.0006436439
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,5450.0,566,0.003553512
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,55000.0,424,0.003771323
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,5950.0,655,0.002940407
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,5950.0,751,0.005012595
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,6000.0,309,0.0004851036
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,6450.0,842,0.005520682
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,70000.0,287,0.0005691577
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,70000.0,430,0.0008388978
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,80000.0,746,0.0010788584
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,80000.0,837,0.00081994024
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,81000.0,560,0.00089665095
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,81000.0,650,0.0006463822
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,8700.0,434,0.014569428
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,90000.0,281,0.0024548243
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,90000.0,741,0.16546592
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,90000.0,832,0.089334674
LINEARTECHNOLOGYANALOGDEVICES_LT1722CS5TRM,91000.0,303,0.0016990458
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,0.07,402,0.0003604505
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,0.07,809,0.0015358734
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,0.3,787,0.0013842176
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,100.0,376,0.001313273
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,100.0,390,0.0150867915
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,100.0,602,0.00088769407
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,100.0,618,0.03647628
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,11.0,417,0.0013072664
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,110.0,389,0.02135805
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,110.0,617,0.019259075
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,110.0,799,0.3108743
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,120.0,616,0.23894566
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,120.0,932,0.263647
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,2.0,793,0.0018230441
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,200.0,392,0.023127604
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,200.0,801,0.56965095
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,225.0,619,0.26317692
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,225.0,932,0.3308398
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,3.0,639,0.0014601181
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,45.0,407,0.0006879534
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,5.0,384,0.0036683835
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,5.0,395,0.00012944457
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,50.0,634,0.00038828462
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,6.0,381,0.0008222061
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,6.0,608,0.00045927442
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,65.0,800,0.02626292
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,70.0,933,0.04578604
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,9.0,415,0.00040107957
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,9.0,637,0.00061498955
LINEARTECHNOLOGYANALOGDEVICES_LT1782CS5TR,90.0,391,0.009018446
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,0.12,796,0.0004114376
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,0.14,917,0.00023942649
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,0.19,403,0.00030451748
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,0.21,402,0.00026629225
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,0.21,634,0.00019017328
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,0.23,633,0.00016640665
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,0.24,401,0.0002901326
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,0.24,795,0.00017849768
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,0.26,632,0.00014005159
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,0.26,916,0.00019911153
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,0.42,404,0.0003097665
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,0.42,795,0.00027481915
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,0.45,635,8.767798e-05
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,0.45,918,0.00034792925
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,10.0,645,0.0006558733
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,11.0,407,0.00046344986
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,11.0,638,0.00051360164
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,12.0,414,0.0007521828
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,18.0,640,0.0015491717
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,2.5,777,0.0018056417
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,25.0,377,0.001356932
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,25.0,608,0.00066861755
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,3.0,382,0.0026157594
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,3.0,614,0.001581994
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,400.0,789,0.05500407
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,425.0,908,0.04142878
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,5.0,385,0.0051049455
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,550.0,392,0.029698128
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,600.0,391,0.025191836
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,625.0,624,0.0386235
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,66.0,409,0.001993589
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,7.0,396,8.7859524e-05
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,700.0,623,0.031561177
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,750.0,390,0.049945332
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,750.0,788,0.1964839
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,800.0,622,0.27802384
LINEARTECHNOLOGYANALOGDEVICES_LT1783HS5TRM,800.0,907,0.31847668
LINEARTECHNOLOGYANALOGDEVICES_LT1784IS5TR,1100.0,384,0.14029713
LINEARTECHNOLOGYANALOGDEVICES_LT1784IS5TR,1200.0,383,0.10772801
LINEARTECHNOLOGYANALOGDEVICES_LT1784IS5TR,1200.0,618,0.28071666
LINEARTECHNOLOGYANALOGDEVICES_LT1784IS5TR,1300.0,617,0.25449935
LINEARTECHNOLOGYANALOGDEVICES_LT1784IS5TR,1500.0,382,0.20847145
LINEARTECHNOLOGYANALOGDEVICES_LT1784IS5TR,1550.0,616,0.8173417
LINEARTECHNOLOGYANALOGDEVICES_LT1784IS5TR,18000.0,602,0.0071401116
LINEARTECHNOLOGYANALOGDEVICES_LT1784IS5TR,2200.0,608,0.0070346845
LINEARTECHNOLOGYANALOGDEVICES_LT1784IS5TR,2500.0,385,0.21748902
LINEARTECHNOLOGYANALOGDEVICES_LT1784IS5TR,2600.0,619,0.82642794
LINEARTECHNOLOGYANALOGDEVICES_LT1784IS5TR,3.4,639,0.0015727931
LINEARTECHNOLOGYANALOGDEVICES_LT1784IS5TR,3.7,406,0.0028319843
LINEARTECHNOLOGYANALOGDEVICES_LT1784IS5TR,350.0,401,0.0072212075
LINEARTECHNOLOGYANALOGDEVICES_LT1784IS5TR,4000.0,377,0.018645724
LINEARTECHNOLOGYANALOGDEVICES_LT1784IS5TR,9.0,399,0.0011082862
LINEARTECHNOLOGYANALOGDEVICES_LT1784IS5TR,9.0,632,0.0010522522
LINEARTECHNOLOGYANALOGDEVICES_LT1784IS5TR,94.0,634,0.0052984054
LINEARTECHNOLOGYANALOGDEVICES_LT1789CS8-1TRPBF,0.01,1068,0.0032479465
LINEARTECHNOLOGYANALOGDEVICES_LT1789CS8-1TRPBF,0.01,433,0.0012235775
LINEARTECHNOLOGYANALOGDEVICES_LT1789CS8-1TRPBF,0.19,401,0.006395316
LINEARTECHNOLOGYANALOGDEVICES_LT1789CS8-1TRPBF,0.19,402,0.006393404
LINEARTECHNOLOGYANALOGDEVICES_LT1789CS8-1TRPBF,0.2,1055,0.0070026047
LINEARTECHNOLOGYANALOGDEVICES_LT1789CS8-1TRPBF,0.2,422,0.009621253
LINEARTECHNOLOGYANALOGDEVICES_LT1789CS8-1TRPBF,0.3,401,0.006767013
LINEARTECHNOLOGYANALOGDEVICES_LT1789CS8-1TRPBF,0.3,402,0.0067521394
